parid,long,lat
0173L00273000000,-79.88705075,40.46644722
0173L00275000000,-79.88705805,40.46601924
0173L00276000000,-79.88714787,40.46601637
0173L00278000000,-79.8872683,40.46601544
0173L00279000000,-79.88740698,40.46601384
0173L00281000000,-79.88750256,40.4660165
0173L00282000000,-79.88759877,40.46600959
0173L00284000000,-79.88773359,40.46601177
0173L00285000000,-79.88787076,40.4660153
0173L00286000000,-79.88797053,40.46601077
0173L00289000000,-79.88809634,40.46600927
0173L00290000000,-79.88822024,40.4660091
0173L00293000000,-79.88834899,40.46600861
0173L00294000000,-79.88847368,40.46600702
0173L00295000000,-79.88834253,40.46574611
0173L00296000000,-79.8883415,40.46568265
0173L00298000000,-79.88833766,40.46561887
0173L00301000000,-79.88833873,40.46554669
0173L00303000000,-79.88833255,40.46547266
0173L00304000000,-79.8883333,40.46540801
0173L00305000000,-79.8883301,40.46534323
0173L00306000000,-79.88832734,40.46526924
0173L00307000000,-79.88832514,40.46520795
0173L00308000000,-79.88832429,40.46515381
0173L00310000000,-79.88830538,40.46496657
0173L00311000000,-79.88830604,40.46489635
0173L00312000000,-79.88784225,40.46489912
0173L00314000000,-79.88784293,40.46497189
0173L00316000000,-79.88784577,40.46514462
0173L00318000000,-79.88784809,40.46524193
0173L00319000000,-79.88785269,40.46534062
0173L00322000000,-79.88785435,40.46544235
0173L00326000000,-79.88786036,40.46561642
0173L00327000000,-79.88786561,40.46575149
0173L00328000000,-79.8874239,40.46554905
0173L00337000000,-79.88741065,40.46521358
0173L00342000000,-79.88741876,40.46493964
0173L00345000000,-79.88690537,40.46490866
0173L00358000000,-79.8869575,40.46545934
0173M00004000000,-79.8832851,40.46738649
0173M00008000000,-79.88342366,40.46701211
0173M00018000000,-79.88335378,40.46660662
0173M00030000000,-79.88313138,40.46698644
0173M00042000000,-79.88308593,40.4659836
0173M00046000000,-79.88341987,40.46606322
0173M00057000000,-79.88349824,40.46571195
0173M00058000000,-79.88340418,40.46571244
0173M00063000000,-79.88296251,40.46570811
0173M00080000000,-79.88281962,40.46517025
0173M00102000000,-79.88423313,40.46487067
0173M00103000000,-79.88434145,40.46486987
0173M00125000000,-79.88425597,40.46524506
0173M00126000000,-79.88401817,40.46546221
0173M00131000000,-79.88380433,40.46603575
0173M00137000000,-79.88416004,40.46602582
0173M00138000000,-79.88433096,40.46645428
0173M00140000000,-79.8841922,40.46646553
0173M00142000000,-79.88404875,40.46647169
0173M00144000000,-79.88382707,40.46648243
0173M00150000000,-79.88414202,40.46704798
0173M00154000000,-79.88386984,40.46681778
0173M00175000000,-79.88473499,40.46717269
0173M00179000000,-79.88472798,40.46686153
0173M00181000000,-79.88472411,40.46672466
0173M00183000000,-79.88471961,40.46661571
0173M00195000000,-79.88507714,40.46722827
0173M00198000000,-79.88487066,40.46701715
0173M00200000000,-79.88289572,40.46649475
0173M00201000000,-79.88508112,40.46695675
0173M00202000000,-79.88507839,40.46674372
0173M00208000000,-79.88521747,40.46642184
0173M00209000000,-79.88504675,40.46642657
0173M00212000000,-79.88482775,40.46643628
0173M00214000000,-79.88463905,40.46644166
0173M00217000000,-79.88464034,40.46601169
0173M00221000000,-79.8849903,40.4659972
0173M00252000000,-79.88558396,40.46587456
0173M00254000000,-79.88558171,40.46597366
0173M00256000000,-79.88558634,40.46611122
0173M00258000000,-79.88559136,40.46624881
0173M00261000000,-79.88558983,40.46642086
0173M00264000000,-79.88558757,40.46662792
0173M00266000000,-79.88558754,40.4667973
0173M00279000000,-79.88593884,40.46696928
0173M00280000000,-79.88594171,40.46683182
0173M00283000000,-79.88593857,40.46666007
0173M00285000000,-79.88593614,40.46642264
0173M00285000001,-79.88593614,40.46642264
0173M00291000000,-79.88593419,40.46621564
0173M00292000000,-79.8859308,40.46614617
0173M00293000000,-79.88593349,40.46607688
0173M00294000000,-79.88593327,40.46600584
0173M00295000000,-79.8859299,40.46593877
0173M00296000000,-79.88593066,40.46587489
0173M00297000000,-79.88574348,40.46572106
0173M00299000000,-79.88574379,40.46555652
0173M00302000000,-79.885732,40.46542468
0173M00303000000,-79.88573022,40.46525857
0173M00307000000,-79.88571566,40.46489953
0173M00310000000,-79.88644551,40.46494304
0173M00311000000,-79.88647494,40.46515682
0173M00314000000,-79.88647681,40.46528312
0173M00316000000,-79.88648269,40.46544084
0173M00317000000,-79.88648631,40.46553564
0173M00319000000,-79.88648841,40.46563659
0173M00320000000,-79.88649444,40.46575203
0173M00341000000,-79.88695176,40.46602015
0173M00342000000,-79.88681562,40.46602076
0173M00344000000,-79.88667961,40.46602148
0173M00345000000,-79.88654455,40.46602205
0173M00347000000,-79.88636584,40.46602296
0173M00349000000,-79.88632512,40.46644819
0173M00351000000,-79.88645326,40.46644787
0173M00352000000,-79.88658418,40.46644527
0173M00353000000,-79.88666946,40.4664453
0173M00354000000,-79.88676312,40.46644636
0173M00355000000,-79.88686237,40.4664485
0173M00356000000,-79.88695751,40.46644617
0173M00375000000,-79.88679265,40.46677574
0173M00379000000,-79.8865979,40.46677511
0173M00380000000,-79.88650795,40.46677617
0173M00381000000,-79.88641631,40.46677709
0173M00382000000,-79.8863317,40.46677705
0173M00383000000,-79.88633774,40.46718329
0173M00385000000,-79.88646225,40.46718266
0173M00387000000,-79.8866328,40.46718262
0173M00389000000,-79.88680897,40.4671821
0173R00081000000,-79.88974467,40.46262519
0173R00088000000,-79.88974688,40.46291949
0173R00091000000,-79.88974793,40.46305486
0173R00092000000,-79.889752,40.46312794
0173R00094000000,-79.88975627,40.46338137
0173R00096000000,-79.88975821,40.46355984
0173R00099000000,-79.88975914,40.4636943
0173R00100000000,-79.88976152,40.46377234
0173R00101000000,-79.88976009,40.46387221
0173R00119000000,-79.88935816,40.46478344
0173R00121000000,-79.88935623,40.46470364
0173R00122000000,-79.88935463,40.46462254
0173R00128000000,-79.88935148,40.46446547
0173R00130000000,-79.88934739,40.46428016
0173R00137000000,-79.88934274,40.46406286
0173R00141000000,-79.88933969,40.46382173
0173R00143000000,-79.88933871,40.46367716
0173R00145000000,-79.88933505,40.46356767
0173R00148000000,-79.8893357,40.46342836
0173R00151000000,-79.8893283,40.46328831
0173R00153000000,-79.8893305,40.46318726
0173R00157000000,-79.88932566,40.46305056
0173R00159000000,-79.88932552,40.46291321
0173R00161000000,-79.88932369,40.46282566
0173R00162000000,-79.88932131,40.46277226
0173R00164000000,-79.88931898,40.46268595
0173R00166000000,-79.88931941,40.46258854
0173R00168000000,-79.88931683,40.4625085
0173R00170000000,-79.88876397,40.46246311
0173R00171000000,-79.88876714,40.46256605
0173R00175000000,-79.8887673,40.46266772
0173R00176000000,-79.88877289,40.46272862
0173R00177000000,-79.88876931,40.46278293
0173R00178000000,-79.88877271,40.46283751
0173R00179000000,-79.88877611,40.46290785
0173R00181000000,-79.88877906,40.46297993
0173R00182000000,-79.88877672,40.46303505
0173R00183000000,-79.88878127,40.46309049
0173R00184000000,-79.88878114,40.46314644
0173R00185000000,-79.88878352,40.46319968
0173R00186000000,-79.88878793,40.46333969
0173R00191000000,-79.88878707,40.46348144
0173R00192000000,-79.88879317,40.46356564
0173R00194000000,-79.88879596,40.46367416
0173R00196000000,-79.88879799,40.46375563
0173R00197000000,-79.88879692,40.46381167
0173R00198000000,-79.88880047,40.46386546
0173R00199000000,-79.88880002,40.46392706
0173R00201000000,-79.88880469,40.46401404
0173R00203000000,-79.88880382,40.46409995
0173R00205000000,-79.88880796,40.46415729
0173R00206000000,-79.88881048,40.46423401
0173R00208000000,-79.88881372,40.46439712
0173R00213000000,-79.88881949,40.46459469
0173R00217000000,-79.88882512,40.46483957
0173R00222000000,-79.88830276,40.46483043
0173R00226000000,-79.88830135,40.46473435
0173R00231000000,-79.88829386,40.46450839
0173R00233000000,-79.88828737,40.46417368
0173R00234000000,-79.88828642,40.46410603
0173R00236000000,-79.8882843,40.46400768
0173R00237000000,-79.88828119,40.46391082
0173R00239000000,-79.88828126,40.46381102
0173R00241000000,-79.88827782,40.46371293
0173R00244000000,-79.88827334,40.46358712
0173R00247000000,-79.88825209,40.46333039
0173R00249000000,-79.88824636,40.4632376
0173R00251000000,-79.88824503,40.46315654
0173R00253000000,-79.88824163,40.4630807
0173R00254000000,-79.8882405,40.46301231
0173R00257000000,-79.88823525,40.46287577
0173R00258000000,-79.88823241,40.46273623
0173R00262000000,-79.88822568,40.46256587
0173R00264000000,-79.88775244,40.46250536
0173R00266000000,-79.88776067,40.46264
0173R00268000000,-79.8877658,40.46274483
0173R00269000000,-79.88776798,40.46282324
0173R00270000000,-79.88777049,40.46289955
0173R00271000000,-79.88777581,40.46303654
0173R00275000000,-79.88778405,40.46323257
0173R00278000000,-79.88778781,40.46335596
0173R00280000000,-79.88777108,40.46359316
0173R00284000000,-79.88778444,40.46371953
0173R00285000000,-79.88778684,40.46378467
0173R00287000000,-79.88779205,40.46385074
0173R00289000000,-79.88779773,40.46394895
0173R00291000000,-79.88780657,40.46404652
0173R00293000000,-79.88781393,40.46414377
0173R00296000000,-79.8878248,40.46438643
0173R00297000000,-79.88782515,40.46445156
0173R00299000000,-79.88782599,40.46451458
0173R00301000000,-79.88783019,40.46461119
0173R00303000000,-79.88783617,40.46477178
0173R00311000000,-79.88741059,40.46474308
0173R00313000000,-79.8874011,40.4645451
0173R00316000000,-79.88750707,40.46440604
0173R00317000000,-79.8873276,40.46440783
0173R00318000000,-79.88734823,40.46417675
0173R00319000000,-79.88734942,40.46411103
0173R00320000000,-79.88734938,40.46404718
0173R00321000000,-79.88734564,40.46398338
0173R00323000000,-79.88734072,40.46388709
0173R00325000000,-79.88733869,40.46375749
0173R00328000000,-79.88732999,40.46360212
0173R00332000000,-79.88714527,40.46334047
0173R00334000000,-79.88713962,40.46317581
0173R00336000000,-79.8871386,40.46308769
0173R00338000000,-79.88713723,40.46298597
0173R00340000000,-79.88713487,40.46288573
0173R00342000000,-79.88713431,40.46278848
0173R00344000000,-79.88713995,40.46270714
0173R00346000000,-79.88712787,40.46262831
0173R00348000000,-79.88712943,40.46253303
0173R00392000000,-79.88690357,40.46477746
0173S00023000000,-79.88685093,40.46386275
0173S00025000000,-79.88688705,40.46441488
0173S00027000000,-79.88689114,40.46454933
0173S00029000000,-79.88689476,40.46467873
0173S00034000000,-79.88643617,40.46484698
0173S00036000000,-79.88643974,40.46477486
0173S00038000000,-79.88643034,40.46467403
0173S00041000000,-79.88642735,40.46454506
0173S00044000000,-79.88642007,40.46441745
0173S00047000000,-79.88641885,40.46416444
0173S00051000000,-79.88641691,40.46406131
0173S00052000000,-79.88640684,40.46393401
0173S00055000000,-79.88640254,40.46377143
0173S00058000000,-79.88639948,40.46367368
0173S00059000000,-79.88639934,40.46357732
0173S00094000000,-79.88570406,40.46463912
0173S00099000000,-79.88569904,40.4644269
0173S00101000000,-79.88569302,40.46414364
0173S00104000000,-79.88585619,40.46397227
0173S00106000000,-79.88564757,40.46376113
0173S00132000000,-79.88549264,40.46318868
0173S00133000000,-79.88549446,40.46312169
0173S00134000000,-79.88549275,40.46305534
0173S00135000000,-79.88549481,40.4629909
0173S00146000000,-79.88483207,40.46264005
0173S00148000000,-79.88609879,40.46234499
0173S00154000000,-79.88484689,40.46285746
0173S00160000000,-79.88473811,40.46315916
0173S00174000000,-79.88416716,40.46319664
0173S00188000000,-79.88374229,40.46309575
0173S00201000000,-79.88377918,40.46270325
0173S00210000000,-79.88385142,40.46250302
0173S00216000000,-79.88334521,40.4625505
0173S00220000000,-79.88329087,40.46266872
0173S00224000000,-79.88323633,40.46280471
0173S00229000000,-79.88317565,40.46293667
0173S00292000000,-79.88428672,40.46404116
0173S00301000000,-79.88364875,40.46453191
0173S00375000000,-79.88282499,40.46460224
0173S00379000000,-79.88277694,40.46437422
0174C00207000000,-79.88973984,40.46241621
0174C00208000000,-79.8897443,40.46236433
0174C00209000000,-79.88974245,40.46227012
0174C00210000000,-79.88974328,40.46216855
0174C00211000000,-79.88974339,40.46206728
0174C00212000000,-79.88974319,40.4619926
0174C00213000000,-79.88974356,40.46193033
0174C00214000000,-79.88975578,40.46185488
0174C00217000000,-79.88938035,40.46167278
0174C00219000000,-79.88926159,40.46169141
0174C00220000000,-79.88918661,40.46171111
0174C00221000000,-79.88911181,40.46171606
0174C00222000000,-79.88903613,40.46173416
0174C00224000000,-79.88943015,40.46197241
0174C00226000000,-79.8893729,40.46202954
0174C00227000000,-79.88934088,40.46207014
0174C00228000000,-79.88931464,40.46212233
0174C00229000000,-79.88931465,40.46217887
0174C00230000000,-79.8893133,40.46225546
0174C00232000000,-79.88931127,40.46233402
0174C00234000000,-79.88931575,40.46241186
0174C00236000000,-79.88878415,40.46237561
0174C00237000000,-79.88886801,40.4622751
0174C00239000000,-79.88864107,40.46215186
0174C00241000000,-79.88872047,40.46206394
0174C00242000000,-79.8887574,40.46198664
0174C00243000000,-79.8887542,40.46192173
0174C00244000000,-79.88875228,40.46186237
0174C00245000000,-79.88875445,40.46180738
0174C00246000000,-79.88875633,40.46175377
0174C00248000000,-79.88875315,40.46166995
0174C00249000000,-79.88875112,40.46158524
0174C00251000000,-79.88875248,40.46152943
0174C00252000000,-79.88873541,40.46147752
0174C00256000000,-79.88821091,40.46137383
0174C00257000000,-79.88821631,40.46147128
0174C00258000000,-79.8882167,40.46154496
0174C00259000000,-79.88821872,40.461615
0174C00260000000,-79.8882164,40.46172279
0174C00262000000,-79.88822195,40.46183268
0174C00263000000,-79.88822082,40.46190349
0174C00264000000,-79.88822386,40.46197367
0174C00265000000,-79.88823098,40.46203924
0174C00267000000,-79.88828972,40.462237
0174C00269000000,-79.88821778,40.46232896
0174C00270000000,-79.88822058,40.46239828
0174C00271000000,-79.88820514,40.46127829
0174C00274000000,-79.88809175,40.46223876
0174C00290000000,-79.88772329,40.46123442
0174C00292000000,-79.88772386,40.46135113
0174C00293000000,-79.88772917,40.46145517
0174C00295000000,-79.88773411,40.46155013
0174C00296000000,-79.88773137,40.46165476
0174C00298000000,-79.88773515,40.46183534
0174C00301000000,-79.8877376,40.46198391
0174C00302000000,-79.88774261,40.46204771
0174C00304000000,-79.88774565,40.46230336
0174C00306000000,-79.88774728,40.46233458
0174C00308000000,-79.88712762,40.46244069
0174C00310000000,-79.88712067,40.46234928
0174C00312000000,-79.8871235,40.46224512
0174C00317000000,-79.88710194,40.46191931
0174C00317000100,-79.88709778,40.4617546
0174C00317000200,-79.88710198,40.46183686
0174C00317000400,-79.88710903,40.46198582
0174C00317000500,-79.8871028,40.46204313
0174C00318000000,-79.88709612,40.46168845
0174C00319000000,-79.8870918,40.461622
0174C00320000000,-79.88709841,40.46155256
0174C00321000000,-79.88709055,40.46148449
0174C00322000000,-79.88708767,40.46142607
0174C00324000000,-79.88708787,40.46131823
0174C00325000000,-79.88708936,40.46119991
0174C00326000000,-79.88708158,40.46113288
0174C00327000000,-79.88708118,40.46106965
0174C00344000000,-79.88708308,40.46100221
0174D00042000000,-79.88602297,40.46077393
0174D00079000000,-79.88550505,40.46041188
0174D00086000000,-79.88505315,40.4606047
0174D00102000000,-79.88442836,40.46039834
0174D00107000000,-79.88441958,40.46050113
0174D00110000000,-79.88440364,40.46056967
0174D00113000000,-79.88440732,40.46063426
0174D00117000000,-79.88385997,40.46061665
0174D00119000000,-79.88386847,40.46053552
0174D00120000000,-79.88387568,40.46045181
0174D00125000000,-79.8838871,40.46032845
0174D00133000000,-79.8832875,40.46007679
0174D00134000000,-79.88328469,40.46015424
0174D00135000000,-79.8832821,40.46023728
0174D00136000000,-79.88327754,40.46032382
0174D00137000000,-79.88326452,40.46041308
0174D00137000A00,-79.88335886,40.46045545
0174D00138000000,-79.8832698,40.46050831
0174D00139000000,-79.88327253,40.46058803
0174D00141000000,-79.88325145,40.46070937
0174D00143000000,-79.88324492,40.46079268
0174D00145000000,-79.88323647,40.46087539
0174D00147000000,-79.88322837,40.46095742
0174D00148000000,-79.88321468,40.46107732
0174D00151000000,-79.88319888,40.46123922
0174D00155000000,-79.88318617,40.46134851
0174D00156000000,-79.88318043,40.46139684
0174D00157000000,-79.88317641,40.46145147
0174D00160000000,-79.88316933,40.46152292
0174D00161000000,-79.88315426,40.46159888
0174D00162000000,-79.88312547,40.46171112
0174D00164000000,-79.88308189,40.46182037
0174D00165000000,-79.88302993,40.46193138
0174D00184000000,-79.88339828,40.46243098
0174D00190000000,-79.88346678,40.46229512
0174D00195000000,-79.88396484,40.46237963
0174D00201000000,-79.88401004,40.462246
0174D00205000000,-79.88396748,40.46205825
0174D00213000000,-79.88354456,40.46216059
0174D00217000000,-79.88361116,40.46202554
0174D00221000000,-79.88368325,40.46186589
0174D00226000000,-79.8837638,40.4615271
0174D00229000000,-79.88377609,40.46136048
0174D00232000000,-79.8838034,40.46122136
0174D00235000000,-79.88381876,40.46108286
0174D00238000000,-79.88384151,40.46094788
0174D00241000000,-79.88386386,40.46079225
0174D00243000000,-79.88441065,40.4607707
0174D00245000000,-79.88438833,40.46086845
0174D00247000000,-79.88433537,40.46094024
0174D00249000000,-79.88431674,40.4610171
0174D00251000000,-79.88428992,40.46109027
0174D00253000000,-79.88427192,40.46116724
0174D00255000000,-79.88425028,40.46124321
0174D00257000000,-79.88423226,40.46131692
